1.2154035364e+15	3.6461177191e+00	1.3387574272e+04
1.2176862225e+15	3.6461535940e+00	1.3410466557e+04
1.2199689086e+15	3.6461896517e+00	1.3433399679e+04
1.2222515947e+15	3.6462258937e+00	1.3456374810e+04
1.2245342808e+15	3.6462623216e+00	1.3479393145e+04
1.2268169669e+15	3.6462989370e+00	1.3502455906e+04
1.2290996530e+15	3.6463357415e+00	1.3525564340e+04
1.2313823391e+15	3.6463727367e+00	1.3548719716e+04
1.2336650252e+15	3.6464099244e+00	1.3571923330e+04
1.2359477113e+15	3.6464473063e+00	1.3595176503e+04
1.2382303974e+15	3.6464848839e+00	1.3618480580e+04
1.2405130835e+15	3.6465226591e+00	1.3641836933e+04
1.2427957696e+15	3.6465606337e+00	1.3665246957e+04
1.2450784558e+15	3.6465988093e+00	1.3688712078e+04
1.2473611419e+15	3.6466371879e+00	1.3712233748e+04
1.2496438280e+15	3.6466757711e+00	1.3735813446e+04
1.2519265141e+15	3.6467145609e+00	1.3759452683e+04
1.2542092002e+15	3.6467535591e+00	1.3783153002e+04
1.2564918863e+15	3.6467927677e+00	1.3806915976e+04
1.2587745724e+15	3.6468321884e+00	1.3830743213e+04
1.2610572585e+15	3.6468718234e+00	1.3854636355e+04
1.2633399446e+15	3.6469116746e+00	1.3878597079e+04
1.2656226307e+15	3.6469517438e+00	1.3902627098e+04
1.2679053168e+15	3.6469920333e+00	1.3926728161e+04
1.2701880029e+15	3.6470325450e+00	1.3950902053e+04
1.2724706890e+15	3.6470732809e+00	1.3975150596e+04
1.2747533751e+15	3.6471142433e+00	1.3999475649e+04
1.2770360613e+15	3.6471554342e+00	1.4023879108e+04
1.2793187474e+15	3.6471968558e+00	1.4048362906e+04
1.2816014335e+15	3.6472385103e+00	1.4072929018e+04
1.2838841196e+15	3.6472804000e+00	1.4097579457e+04
1.2861668057e+15	3.6473225269e+00	1.4122316276e+04
1.2884494918e+15	3.6473648936e+00	1.4147141574e+04
1.2907321779e+15	3.6474075022e+00	1.4172057492e+04
1.2930148640e+15	3.6474503551e+00	1.4197066218e+04
1.2952975501e+15	3.6474934547e+00	1.4222169987e+04
1.2975802362e+15	3.6475368034e+00	1.4247371084e+04
1.2998629223e+15	3.6475804036e+00	1.4272671845e+04
1.3021456084e+15	3.6476242579e+00	1.4298074656e+04
1.3044282945e+15	3.6476683688e+00	1.4323581957e+04
1.3067109807e+15	3.6477127388e+00	1.4349196241e+04
1.3089936668e+15	3.6477573704e+00	1.4374920055e+04
1.3112763529e+15	3.6478022665e+00	1.4400756001e+04
1.3135590390e+15	3.6478474295e+00	1.4426706736e+04
1.3158417251e+15	3.6478928622e+00	1.4452774975e+04
1.3181244112e+15	3.6479385674e+00	1.4478963489e+04
1.3204070973e+15	3.6479845478e+00	1.4505275109e+04
1.3226897834e+15	3.6480308063e+00	1.4531712729e+04
1.3249724695e+15	3.6480773457e+00	1.4558279303e+04
1.3272551556e+15	3.6481241690e+00	1.4584977853e+04
1.3295378417e+15	3.6481712791e+00	1.4611811468e+04
1.3318205278e+15	3.6482186790e+00	1.4638783309e+04
1.3341032139e+15	3.6482663717e+00	1.4665896606e+04
1.3363859001e+15	3.6483143604e+00	1.4693154666e+04
1.3386685862e+15	3.6483626482e+00	1.4720560873e+04
1.3409512723e+15	3.6484112383e+00	1.4748118689e+04
1.3432339584e+15	3.6484601339e+00	1.4775831655e+04
1.3455166445e+15	3.6485093383e+00	1.4803703393e+04
1.3477993306e+15	3.6485588548e+00	1.4831737608e+04
1.3500820167e+15	3.6486086869e+00	1.4859938090e+04
1.3523647028e+15	3.6486588380e+00	1.4888308714e+04
1.3546473889e+15	3.6487093115e+00	1.4916853443e+04
1.3569300750e+15	3.6487601111e+00	1.4945576332e+04
1.3592127611e+15	3.6488112403e+00	1.4974481526e+04
1.3614954472e+15	3.6488627029e+00	1.5003573272e+04
1.3637781333e+15	3.6489145025e+00	1.5032855911e+04
1.3660608194e+15	3.6489666429e+00	1.5062333892e+04
1.3683435056e+15	3.6490191281e+00	1.5092011768e+04
1.3706261917e+15	3.6490719618e+00	1.5121894205e+04
1.3729088778e+15	3.6491251482e+00	1.5151985980e+04
1.3751915639e+15	3.6491786912e+00	1.5182291988e+04
1.3774742500e+15	3.6492325949e+00	1.5212817245e+04
1.3797569361e+15	3.6492868636e+00	1.5243566886e+04
1.3820396222e+15	3.6493415015e+00	1.5274546174e+04
1.3843223083e+15	3.6493965128e+00	1.5305760497e+04
1.3866049944e+15	3.6494519021e+00	1.5337215378e+04
1.3888876805e+15	3.6495076738e+00	1.5368916469e+04
1.3911703666e+15	3.6495638325e+00	1.5400869564e+04
1.3934530527e+15	3.6496203827e+00	1.5433080599e+04
1.3957357388e+15	3.6496773291e+00	1.5465555656e+04
1.3980184250e+15	3.6497346767e+00	1.5498300970e+04
1.4003011111e+15	3.6497924302e+00	1.5531322934e+04
1.4025837972e+15	3.6498505946e+00	1.5564628104e+04
1.4048664833e+15	3.6499091750e+00	1.5598223206e+04
1.4071491694e+15	3.6499681764e+00	1.5632115138e+04
1.4094318555e+15	3.6500276043e+00	1.5666310977e+04
1.4117145416e+15	3.6500874638e+00	1.5700817987e+04
1.4139972277e+15	3.6501477604e+00	1.5735643618e+04
1.4162799138e+15	3.6502084997e+00	1.5770795513e+04
1.4185625999e+15	3.6502696872e+00	1.5806281518e+04
1.4208452860e+15	3.6503313286e+00	1.5842109681e+04
1.4231279721e+15	3.6503934300e+00	1.5878288260e+04
1.4254106582e+15	3.6504559970e+00	1.5914825732e+04
1.4276933444e+15	3.6505190360e+00	1.5951730799e+04
1.4299760305e+15	3.6505825529e+00	1.5989012396e+04
1.4322587166e+15	3.6506465541e+00	1.6026679698e+04
1.4345414027e+15	3.6507110461e+00	1.6064742130e+04
1.4368240888e+15	3.6507760353e+00	1.6103209377e+04
1.4391067749e+15	3.6508415284e+00	1.6142091389e+04
1.4413894610e+15	3.6509075323e+00	1.6181398396e+04
1.4436721471e+15	3.6509740538e+00	1.6221140909e+04
1.4459548332e+15	3.6510410999e+00	1.6261329735e+04
1.4482375193e+15	3.6511086781e+00	1.6301975982e+04
1.4505202054e+15	3.6511767954e+00	1.6343091072e+04
1.4528028915e+15	3.6512454596e+00	1.6384686747e+04
1.4550855776e+15	3.6513146781e+00	1.6426775081e+04
1.4573682637e+15	3.6513844589e+00	1.6469368492e+04
1.4596509499e+15	3.6514548099e+00	1.6512479753e+04
1.4619336360e+15	3.6515257392e+00	1.6556122008e+04
1.4642163221e+15	3.6515972551e+00	1.6600308782e+04
1.4664990082e+15	3.6516693661e+00	1.6645053997e+04
1.4687816943e+15	3.6517420808e+00	1.6690371987e+04
1.4710643804e+15	3.6518154082e+00	1.6736277513e+04
1.4733470665e+15	3.6518893571e+00	1.6782785780e+04
1.4756297526e+15	3.6519639370e+00	1.6829912446e+04
1.4779124387e+15	3.6520391570e+00	1.6877673648e+04
1.4801951248e+15	3.6521150270e+00	1.6926086007e+04
1.4824778109e+15	3.6521915567e+00	1.6975166656e+04
1.4847604970e+15	3.6522687561e+00	1.7024933248e+04
1.4870431831e+15	3.6523466357e+00	1.7075403984e+04
1.4893258693e+15	3.6524252058e+00	1.7126597627e+04
1.4916085554e+15	3.6525044772e+00	1.7178533528e+04
1.4938912415e+15	3.6525844610e+00	1.7231231648e+04
1.4961739276e+15	3.6526651683e+00	1.7284712580e+04
1.4984566137e+15	3.6527466106e+00	1.7338997579e+04
1.5007392998e+15	3.6528287998e+00	1.7394108585e+04
1.5030219859e+15	3.6529117479e+00	1.7450068250e+04
1.5053046720e+15	3.6529954672e+00	1.7506899965e+04
1.5075873581e+15	3.6530799704e+00	1.7564627891e+04
1.5098700442e+15	3.6531652703e+00	1.7623276987e+04
1.5121527303e+15	3.6532513802e+00	1.7682873042e+04
1.5144354164e+15	3.6533383137e+00	1.7743442707e+04
1.5167181025e+15	3.6534260846e+00	1.7805013529e+04
1.5190007887e+15	3.6535147073e+00	1.7867613992e+04
1.5212834748e+15	3.6536041962e+00	1.7931273554e+04
1.5235661609e+15	3.6536945664e+00	1.7996022687e+04
1.5258488470e+15	3.6537858332e+00	1.8061892926e+04
1.5281315331e+15	3.6538780122e+00	1.8128916908e+04
1.5304142192e+15	3.6539711198e+00	1.8197128426e+04
1.5326969053e+15	3.6540651722e+00	1.8266562475e+04
1.5349795914e+15	3.6541601867e+00	1.8337255304e+04
1.5372622775e+15	3.6542561805e+00	1.8409244472e+04
1.5395449636e+15	3.6543531717e+00	1.8482568900e+04
1.5418276497e+15	3.6544511784e+00	1.8557268939e+04
1.5441103358e+15	3.6545502197e+00	1.8633386425e+04
1.5463930219e+15	3.6546503148e+00	1.8710964754e+04
1.5486757081e+15	3.6547514838e+00	1.8790048946e+04
1.5509583942e+15	3.6548537470e+00	1.8870685730e+04
1.5532410803e+15	3.6549571254e+00	1.8952923615e+04
1.5555237664e+15	3.6550616408e+00	1.9036812982e+04
1.5578064525e+15	3.6551673153e+00	1.9122406167e+04
1.5600891386e+15	3.6552741718e+00	1.9209757559e+04
1.5623718247e+15	3.6553822339e+00	1.9298923696e+04
1.5646545108e+15	3.6554915257e+00	1.9389963368e+04
1.5669371969e+15	3.6556020722e+00	1.9482937726e+04
1.5692198830e+15	3.6557138991e+00	1.9577910403e+04
1.5715025691e+15	3.6558270329e+00	1.9674947629e+04
1.5737852552e+15	3.6559415007e+00	1.9774118370e+04
1.5760679413e+15	3.6560573307e+00	1.9875494464e+04
1.5783506274e+15	3.6561745518e+00	1.9979150768e+04
1.5806333136e+15	3.6562931938e+00	2.0085165321e+04
1.5829159997e+15	3.6564132876e+00	2.0193619504e+04
1.5851986858e+15	3.6565348650e+00	2.0304598222e+04
1.5874813719e+15	3.6566579586e+00	2.0418190092e+04
1.5897640580e+15	3.6567826024e+00	2.0534487637e+04
1.5920467441e+15	3.6569088313e+00	2.0653587504e+04
1.5943294302e+15	3.6570366815e+00	2.0775590688e+04
1.5966121163e+15	3.6571661902e+00	2.0900602772e+04
1.5988948024e+15	3.6572973961e+00	2.1028734187e+04
1.6011774885e+15	3.6574303390e+00	2.1160100488e+04
1.6034601746e+15	3.6575650602e+00	2.1294822647e+04
1.6057428607e+15	3.6577016024e+00	2.1433027369e+04
1.6080255468e+15	3.6578400099e+00	2.1574847430e+04
1.6103082330e+15	3.6579803285e+00	2.1720422037e+04
1.6125909191e+15	3.6581226055e+00	2.1869897211e+04
1.6148736052e+15	3.6582668902e+00	2.2023426201e+04
1.6171562913e+15	3.6584132335e+00	2.2181169926e+04
1.6194389774e+15	3.6585616884e+00	2.2343297453e+04
1.6217216635e+15	3.6587123096e+00	2.2509986502e+04
1.6240043496e+15	3.6588651541e+00	2.2681424002e+04
1.6262870357e+15	3.6590202812e+00	2.2857806682e+04
1.6285697218e+15	3.6591777522e+00	2.3039341705e+04
1.6308524079e+15	3.6593376311e+00	2.3226247364e+04
1.6331350940e+15	3.6594999843e+00	2.3418753814e+04
1.6354177801e+15	3.6596648808e+00	2.3617103882e+04
1.6377004662e+15	3.6598323928e+00	2.3821553929e+04
1.6399831524e+15	3.6600025951e+00	2.4032374783e+04
1.6422658385e+15	3.6601755658e+00	2.4249852758e+04
1.6445485246e+15	3.6603513863e+00	2.4474290755e+04
1.6468312107e+15	3.6605301416e+00	2.4706009451e+04
1.6491138968e+15	3.6607119202e+00	2.4945348604e+04
1.6513965829e+15	3.6608968147e+00	2.5192668460e+04
1.6536792690e+15	3.6610849218e+00	2.5448351294e+04
1.6559619551e+15	3.6612763425e+00	2.5712803085e+04
1.6582446412e+15	3.6614711827e+00	2.5986455347e+04
1.6605273273e+15	3.6616695529e+00	2.6269767122e+04
1.6628100134e+15	3.6618715690e+00	2.6563227175e+04
1.6650926995e+15	3.6620773526e+00	2.6867356382e+04
1.6673753856e+15	3.6622870310e+00	2.7182710365e+04
1.6696580717e+15	3.6625007378e+00	2.7509882375e+04
1.6719407579e+15	3.6627186136e+00	2.7849506470e+04
1.6742234440e+15	3.6629408056e+00	2.8202261014e+04
1.6765061301e+15	3.6631674692e+00	2.8568872537e+04
1.6787888162e+15	3.6633987676e+00	2.8950119995e+04
1.6810715023e+15	3.6636348727e+00	2.9346839489e+04
1.6833541884e+15	3.6638759658e+00	2.9759929491e+04
1.6856368745e+15	3.6641222381e+00	3.0190356648e+04
1.6879195606e+15	3.6643738915e+00	3.0639162237e+04
1.6902022467e+15	3.6646311393e+00	3.1107469346e+04
1.6924849328e+15	3.6648942072e+00	3.1596490903e+04
1.6947676189e+15	3.6651633340e+00	3.2107538638e+04
1.6970503050e+15	3.6654387728e+00	3.2642033132e+04
1.6993329911e+15	3.6657207921e+00	3.3201515083e+04
1.7016156773e+15	3.6660096766e+00	3.3787657990e+04
