1.2154035364e+15	3.6340443476e+00	3.0022761325e+03
1.2176862225e+15	3.6340469673e+00	2.9995786983e+03
1.2199689086e+15	3.6340495733e+00	2.9968136976e+03
1.2222515947e+15	3.6340521655e+00	2.9939805789e+03
1.2245342808e+15	3.6340547436e+00	2.9910787833e+03
1.2268169669e+15	3.6340573073e+00	2.9881077427e+03
1.2290996530e+15	3.6340598563e+00	2.9850668817e+03
1.2313823391e+15	3.6340623903e+00	2.9819556163e+03
1.2336650252e+15	3.6340649090e+00	2.9787733536e+03
1.2359477113e+15	3.6340674122e+00	2.9755194924e+03
1.2382303974e+15	3.6340698994e+00	2.9721934226e+03
1.2405130835e+15	3.6340723705e+00	2.9687945245e+03
1.2427957696e+15	3.6340748250e+00	2.9653221695e+03
1.2450784558e+15	3.6340772627e+00	2.9617757195e+03
1.2473611419e+15	3.6340796832e+00	2.9581545269e+03
1.2496438280e+15	3.6340820862e+00	2.9544579337e+03
1.2519265141e+15	3.6340844713e+00	2.9506852724e+03
1.2542092002e+15	3.6340868383e+00	2.9468358650e+03
1.2564918863e+15	3.6340891867e+00	2.9429090230e+03
1.2587745724e+15	3.6340915162e+00	2.9389040472e+03
1.2610572585e+15	3.6340938264e+00	2.9348202274e+03
1.2633399446e+15	3.6340961170e+00	2.9306568426e+03
1.2656226307e+15	3.6340983876e+00	2.9264131598e+03
1.2679053168e+15	3.6341006378e+00	2.9220884347e+03
1.2701880029e+15	3.6341028673e+00	2.9176819112e+03
1.2724706890e+15	3.6341050755e+00	2.9131928207e+03
1.2747533751e+15	3.6341072622e+00	2.9086203825e+03
1.2770360613e+15	3.6341094268e+00	2.9039638032e+03
1.2793187474e+15	3.6341115691e+00	2.8992222756e+03
1.2816014335e+15	3.6341136885e+00	2.8943949807e+03
1.2838841196e+15	3.6341157846e+00	2.8894810851e+03
1.2861668057e+15	3.6341178571e+00	2.8844797415e+03
1.2884494918e+15	3.6341199053e+00	2.8793900885e+03
1.2907321779e+15	3.6341219290e+00	2.8742112504e+03
1.2930148640e+15	3.6341239276e+00	2.8689423366e+03
1.2952975501e+15	3.6341259006e+00	2.8635824414e+03
1.2975802362e+15	3.6341278476e+00	2.8581306436e+03
1.2998629223e+15	3.6341297681e+00	2.8525860061e+03
1.3021456084e+15	3.6341316616e+00	2.8469475757e+03
1.3044282945e+15	3.6341335275e+00	2.8412143825e+03
1.3067109807e+15	3.6341353654e+00	2.8353854398e+03
1.3089936668e+15	3.6341371747e+00	2.8294597436e+03
1.3112763529e+15	3.6341389550e+00	2.8234362718e+03
1.3135590390e+15	3.6341407055e+00	2.8173139846e+03
1.3158417251e+15	3.6341424259e+00	2.8110918230e+03
1.3181244112e+15	3.6341441155e+00	2.8047687097e+03
1.3204070973e+15	3.6341457738e+00	2.7983435473e+03
1.3226897834e+15	3.6341474001e+00	2.7918152187e+03
1.3249724695e+15	3.6341489939e+00	2.7851825864e+03
1.3272551556e+15	3.6341505546e+00	2.7784444918e+03
1.3295378417e+15	3.6341520815e+00	2.7715997550e+03
1.3318205278e+15	3.6341535740e+00	2.7646471740e+03
1.3341032139e+15	3.6341550315e+00	2.7575855245e+03
1.3363859001e+15	3.6341564533e+00	2.7504135589e+03
1.3386685862e+15	3.6341578388e+00	2.7431300061e+03
1.3409512723e+15	3.6341591872e+00	2.7357335709e+03
1.3432339584e+15	3.6341604979e+00	2.7282229329e+03
1.3455166445e+15	3.6341617702e+00	2.7205967468e+03
1.3477993306e+15	3.6341630033e+00	2.7128536405e+03
1.3500820167e+15	3.6341641966e+00	2.7049922159e+03
1.3523647028e+15	3.6341653492e+00	2.6970110470e+03
1.3546473889e+15	3.6341664604e+00	2.6889086796e+03
1.3569300750e+15	3.6341675294e+00	2.6806836315e+03
1.3592127611e+15	3.6341685555e+00	2.6723343892e+03
1.3614954472e+15	3.6341695378e+00	2.6638594105e+03
1.3637781333e+15	3.6341704755e+00	2.6552571211e+03
1.3660608194e+15	3.6341713678e+00	2.6465259152e+03
1.3683435056e+15	3.6341722138e+00	2.6376641536e+03
1.3706261917e+15	3.6341730126e+00	2.6286701640e+03
1.3729088778e+15	3.6341737634e+00	2.6195422389e+03
1.3751915639e+15	3.6341744653e+00	2.6102786357e+03
1.3774742500e+15	3.6341751172e+00	2.6008775751e+03
1.3797569361e+15	3.6341757184e+00	2.5913372403e+03
1.3820396222e+15	3.6341762677e+00	2.5816557763e+03
1.3843223083e+15	3.6341767643e+00	2.5718312879e+03
1.3866049944e+15	3.6341772071e+00	2.5618618398e+03
1.3888876805e+15	3.6341775952e+00	2.5517454547e+03
1.3911703666e+15	3.6341779273e+00	2.5414801123e+03
1.3934530527e+15	3.6341782026e+00	2.5310637483e+03
