6.87638000e+14	1.19435230e+01	0.00000000e+00
6.88021623e+14	1.19022972e+01	0.00000000e+00
6.88405245e+14	1.18615996e+01	0.00000000e+00
6.88788868e+14	1.18214290e+01	0.00000000e+00
6.89172490e+14	1.17817835e+01	0.00000000e+00
6.89556113e+14	1.17426605e+01	0.00000000e+00
6.89939736e+14	1.17040570e+01	0.00000000e+00
6.90323358e+14	1.16659693e+01	0.00000000e+00
6.90706981e+14	1.16283935e+01	0.00000000e+00
6.91090603e+14	1.15913247e+01	0.00000000e+00
6.91474226e+14	1.15547579e+01	0.00000000e+00
6.91857849e+14	1.15186873e+01	0.00000000e+00
6.92241471e+14	1.14831070e+01	0.00000000e+00
6.92625094e+14	1.14480103e+01	0.00000000e+00
6.93008716e+14	1.14133904e+01	0.00000000e+00
6.93392339e+14	1.13792397e+01	0.00000000e+00
6.93775962e+14	1.13455508e+01	0.00000000e+00
6.94159584e+14	1.13123154e+01	0.00000000e+00
6.94543207e+14	1.12795254e+01	0.00000000e+00
6.94926829e+14	1.12471721e+01	0.00000000e+00
6.95310452e+14	1.12152467e+01	0.00000000e+00
6.95694075e+14	1.11837402e+01	0.00000000e+00
6.96077697e+14	1.11526433e+01	0.00000000e+00
6.96461320e+14	1.11219469e+01	0.00000000e+00
6.96844942e+14	1.10916414e+01	0.00000000e+00
6.97228565e+14	1.10617173e+01	0.00000000e+00
6.97612188e+14	1.10321650e+01	0.00000000e+00
6.97995810e+14	1.10029750e+01	0.00000000e+00
6.98379433e+14	1.09741377e+01	0.00000000e+00
6.98763056e+14	1.09456434e+01	0.00000000e+00
6.99146678e+14	1.09174828e+01	0.00000000e+00
6.99530301e+14	1.08896463e+01	0.00000000e+00
6.99913923e+14	1.08621246e+01	0.00000000e+00
7.00297546e+14	1.08349085e+01	0.00000000e+00
7.00681169e+14	1.08079888e+01	0.00000000e+00
7.01064791e+14	1.07813565e+01	0.00000000e+00
7.01448414e+14	1.07550030e+01	0.00000000e+00
7.01832036e+14	1.07289194e+01	0.00000000e+00
7.02215659e+14	1.07030973e+01	0.00000000e+00
